movieId,title,genres,year,imdbId,tmdbId,count,avgRating,img,g_(no genres listed),g_Action,g_Adventure,g_Animation,g_Children,g_Comedy,g_Crime,g_Documentary,g_Drama,g_Fantasy,g_Film-Noir,g_Horror,g_IMAX,g_Musical,g_Mystery,g_Romance,g_Sci-Fi,g_Thriller,g_War,g_Western,time_adjusted_rating
133177,Der var engang,Children|Comedy,1966.0,60298,53019.0,1.0,3.5,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8591588431436743
133179,Nøglen til Paradis,Comedy,1970.0,66168,56858.0,2.0,3.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.935348179014705
133181,Sommer i Tyrol,Children|Comedy,1964.0,58600,33447.0,1.0,3.5,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.859159137532811
133183,The Casual Vacancy,(no genres listed),2015.0,2554946,325557.0,10.0,3.7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3026957006138637
133185,The Bélier Family,Comedy,2014.0,3547740,304410.0,93.0,3.66,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.276240774985163
133187,Green Sails,Action|Thriller,2000.0,213688,98297.0,1.0,0.5,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4084645904681227
133189,To Kill A Clown,Drama|Thriller,1972.0,69386,214131.0,2.0,3.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.1694844848220827
133191,Nothing Personal,Romance,1980.0,81246,255837.0,2.0,3.75,https://image.tmdb.org/t/p/w500/goUabGmcoDUHqltTXXNafznPycB.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.676254844272008
133195,Hitman: Agent 47,Action|Crime|Thriller,2015.0,2679042,249070.0,621.0,3.05,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6988550795933617
133197,How Sherlock Changed the World,(no genres listed),2013.0,2632340,237718.0,2.0,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.676946417560374
133199,Working Girls,Drama,1986.0,92238,96349.0,11.0,2.91,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.502250976323845
133201,Doug Stanhope: Before Turning the Gun on Himself,(no genres listed),2012.0,2150006,104513.0,11.0,4.05,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.654575999497976
133203,Doug Stanhope: Oslo - Burning the Bridge to Nowhere,Comedy,2011.0,1935193,68370.0,11.0,3.91,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.521162874721453
133205,Doug Stanhope: Beer Hall Putsch,Comedy,2013.0,2833398,216989.0,47.0,3.67,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.263704895900761
133207,Chelsea Peretti: One of the Greats,Comedy,2014.0,3804556,289339.0,26.0,3.52,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21607179752031
133209,Listening to You: The Who Live at the Isle of Wight,Documentary,1998.0,116891,54002.0,11.0,3.82,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.281274798743914
133211,The Who: The Who at Kilburn 1977,(no genres listed),2009.0,1509275,31968.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133213,Cocaine Blues,(no genres listed),1983.0,313910,256011.0,1.0,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8754816075646152
133215,The Comedians of Comedy: Live at The Troubadour,Comedy|Documentary,2007.0,1094584,21671.0,18.0,3.61,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0871626696943837
133217,B/W,Comedy|Crime|Sci-Fi,2015.0,4312536,335819.0,15.0,3.57,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.284277329864636
133219,Tinker Bell and the Great Fairy Rescue,Adventure|Animation|Children|Fantasy,2010.0,1216515,44683.0,96.0,3.22,,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.867299959192334
133221,The Man Who Skied Down Everest,Documentary,1975.0,73340,37339.0,7.0,3.93,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.354023789039581
133223,One Eyed Girl,Drama|Thriller,2015.0,2307002,218670.0,6.0,2.67,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.317133888330517
133225,Island of Lemurs: Madagascar,Documentary,2014.0,3231010,240704.0,10.0,3.05,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.564617077842098
133227,Billy the Kid,Drama|Romance|Western,1930.0,20693,183832.0,2.0,2.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.9719144559739603
133229,Court,(no genres listed),2014.0,3717068,290815.0,26.0,3.48,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.131823838108902
133231,The Secret Lives of Dorks,Comedy,2013.0,1418757,200918.0,8.0,3.06,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.743394467163781
133233,Run & Jump,Drama,2014.0,2343158,174378.0,9.0,3.11,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.691091358126808
133235,A Fighting Man,Drama,2014.0,2854894,227325.0,7.0,3.14,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.743212875025029
133237,The Last Sentence,Drama,2012.0,1590013,135214.0,8.0,2.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2947696123298043
133239,When Comedy Went to School,Comedy|Documentary|Drama,2013.0,2167056,209556.0,4.0,1.88,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.535777020321468
133241,Jimmy P.: Psychotherapy of a Plains Indian,Drama,2013.0,2210834,160768.0,11.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1034412261972593
133243,Call + Response,(no genres listed),2008.0,1301130,287815.0,2.0,1.75,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4301165460211132
133255,Regret,Drama,2013.0,2472432,193418.0,10.0,3.35,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9766785879313855
133259,Yasmin,Drama,2004.0,420333,38911.0,3.0,3.17,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.795921438341379
133262,Bluebird,Drama,2014.0,1567279,173911.0,5.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5280533594557855
133264,Charlie Bubbles,(no genres listed),1967.0,62792,75947.0,2.0,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2117354338491846
133266,Man About the House,Comedy,1974.0,71804,71992.0,1.0,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.870984450296991
133268,George & Mildred,Comedy,1980.0,138464,40742.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133270,One Little Pill,Documentary|Drama,2014.0,3427772,298634.0,3.0,3.67,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.2739663786926645
133272,The Killing Kind,Horror,1973.0,70270,47678.0,5.0,2.2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1688473592505595
133274,Bukowski: The Last Straw,Documentary,1980.0,1610444,268015.0,2.0,1.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8839738560832751
133276,The Dead Lands,Action,,3399916,283322.0,18.0,3.25,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8621671662937422
133279,Two Raging Grannies,Documentary,2013.0,3213062,232351.0,1.0,4.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.269465645000595
133281,Ricki and the Flash,Comedy|Drama,2015.0,3623726,275601.0,134.0,2.85,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5314756948083965
133283,Lignes de Front,Drama,2010.0,1227797,44720.0,1.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8609634708527114
133285,Back Issues: The Hustler Magazine Story,Documentary|Drama,2014.0,2979638,284581.0,5.0,4.1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.453550115444254
133287,Kissinger,Documentary,2011.0,1950222,113374.0,2.0,4.25,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5841973317832885
133289,100 Degrees Below Zero,Action|Sci-Fi,2013.0,2538128,182228.0,6.0,2.58,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.392276469039365
133291,Pump,Documentary,2014.0,2630916,288931.0,7.0,4.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3932749225512704
133293,Variety,Drama,1983.0,90251,85129.0,4.0,3.62,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1616344406291756
133295,Cocaine Cowboys: Reloaded,Documentary,2014.0,3845960,314407.0,23.0,3.46,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.05586940005417
133297,Genius on Hold,(no genres listed),2013.0,1806910,171755.0,2.0,5.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.148088474497848
133299,Tar Creek,(no genres listed),2009.0,1478433,256562.0,3.0,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8926463744056448
133301,The Water Front,Documentary,2007.0,1474579,256328.0,1.0,1.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8174268820922597
133303,Jedi Junkies,Documentary,2010.0,1662514,55194.0,5.0,2.8,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5081811988686376
133305,Breeders,Horror|Sci-Fi,1997.0,162211,65252.0,10.0,2.35,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0979691274851695
133307,Time Zero: The Last Year of Polaroid Film,Documentary,2012.0,2120160,111173.0,1.0,5.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.08713895373953
133309,Warriors Two,Action|Drama,1978.0,78517,64316.0,5.0,3.1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.786578487035435
133311,The 'Socalled' Movie,Documentary,2010.0,1649416,201867.0,3.0,3.67,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.292783659657149
133313,Hank: 5 Years from the Brink,Documentary,2013.0,3137552,221418.0,4.0,4.12,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.589428252062055
133315,We’re Not Broke,Documentary,2012.0,2124998,84350.0,4.0,3.38,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.873891214859014
133317,Sushi: The Global Catch,Documentary,2012.0,1834234,89595.0,3.0,3.33,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8708867054571976
133319,Resistance,Documentary,2015.0,3393198,320179.0,8.0,3.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0765667841624262
133321,Exile Nation: The Plastic People,(no genres listed),2014.0,2952438,305022.0,2.0,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.676533958626734
133323,The Fruit Hunters,Documentary,2012.0,2182169,128766.0,7.0,4.43,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0399379937064435
133325,Ethos,Documentary,2011.0,1707818,57510.0,9.0,3.11,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.763965549965297
133327,Linda and Abilene,Drama|Western,1969.0,64590,158443.0,3.0,2.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.6393465852658358
133329,Radio Unnameable,Documentary,2012.0,1541153,133741.0,2.0,4.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0265965145340665
133331,Germ,Horror,2013.0,1495776,179159.0,6.0,2.58,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.275149242526854
133333,DamNation,Documentary,2014.0,3345206,253291.0,21.0,3.9,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.516438193090544
133335,Lifted,Children|Drama,2010.0,1492959,75910.0,9.0,3.61,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.093868425596983
133337,Backdoor,Drama,2000.0,263868,49785.0,4.0,3.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7396918813888993
133339,1915,Drama,2015.0,3781762,332286.0,2.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4699114281472823
133341,The Young Nurses,(no genres listed),1973.0,70944,85967.0,1.0,5.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9006615018203945
133343,The Workshop,Documentary,2007.0,939684,42413.0,7.0,2.79,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.527955799023386
133345,The Mad Monster,Drama|Horror|Romance,1942.0,35009,110980.0,7.0,1.93,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.7808927663269036
133347,Ride,Comedy,2015.0,1930463,330115.0,30.0,3.3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.913151960819285
133349,The Eichmann Show,Drama,2015.0,4163668,316715.0,23.0,3.33,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.960413088381165
133351,A Trick of Light,Drama,1995.0,113151,50106.0,1.0,2.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6971008025131973
133353,Lightning Over Water,Documentary,1980.0,81055,42156.0,5.0,3.2,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.831115732635399
133355,Notebooks on Cities and Clothes,Documentary,1989.0,96852,77352.0,2.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.526575156665934
133357,The Seven Five,Documentary,2014.0,4136056,320882.0,48.0,3.88,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5454106398689684
133359,The Ocean of Helena Lee,Drama,2015.0,4075952,335662.0,1.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.445825436132344
133361,The Golden Calf,Comedy|Drama,1968.0,63845,64714.0,44.0,3.85,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.515456632465563
133365,Partisan,Drama|Thriller,2015.0,3155242,306482.0,11.0,3.27,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8252079229516234
133367,LFO,Drama|Sci-Fi,2013.0,2660332,168758.0,14.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.095573234543005
133369,Sincere Heart,Drama|Romance,1953.0,134805,153737.0,2.0,4.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.324454207893434
133371,Christopher and His Kind,Drama|Romance,2011.0,1651062,60170.0,18.0,3.44,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.103956298742078
133373,The Sicilian Connection,Crime|Thriller,1972.0,68179,240607.0,2.0,3.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.7459863615961577
133375,Hush,Thriller,2012.0,2077772,149868.0,4.0,3.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.988757456019786
133377,Infini,Horror|Sci-Fi|Thriller,2015.0,3327624,301728.0,157.0,2.8,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.487852716206647
133379,Off World,Sci-Fi,2013.0,1584943,205466.0,3.0,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.1875422584879165
133381,Harry Dean Stanton: Partly Fiction,Documentary,2012.0,2372776,130612.0,5.0,2.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1000946155215052
133383,Shrew's Nest,Drama|Horror|Thriller,2014.0,3417756,284305.0,25.0,3.32,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.9582420441584367
133385,Shuffle,Mystery|Romance|Thriller,2012.0,1488594,101852.0,16.0,3.19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2.8940133663519596
133387,August Winds,Documentary|Mystery,2014.0,3904770,285581.0,5.0,2.4,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0911472500637953
133389,Piku,Comedy|Drama,2015.0,3767372,332835.0,91.0,3.48,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0887127713116143
133391,Babysitter's Black Book,Drama|Thriller,2015.0,4234734,326923.0,7.0,2.64,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.231858992053856
133393,"Tommy Cooper: Not Like That, Like This",Comedy,2014.0,3323314,265934.0,3.0,3.67,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3852669637638435
133395,Macondo,(no genres listed),2014.0,3469960,256021.0,2.0,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5301398210507076
133397,Down and Dangerous,Crime|Thriller,2014.0,2090488,164286.0,2.0,3.75,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.502537097192155
133399,German Angst,Action|Fantasy|Horror|Mystery,2015.0,3398436,252596.0,7.0,3.0,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.7426654179175904
133401,Sune i fjällen,Comedy,2014.0,3157466,313096.0,2.0,2.25,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2278813921054117
133404,Black Angel,Drama|Fantasy,1980.0,130508,273879.0,9.0,3.28,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.898731119256795
133407,Dirty Business,Documentary,2009.0,1534017,54466.0,1.0,0.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4089723250686034
133409,Barnum!,(no genres listed),1986.0,90702,147055.0,2.0,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1271826670089258
133411,Open Season,Action|Drama|Thriller,1974.0,71292,80760.0,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
133413,High Road,Comedy,2012.0,1692084,89857.0,10.0,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.657812385290986
133415,Alexia,Horror|Thriller,2013.0,3328092,323214.0,4.0,2.75,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.456928376897068
133417,Luokkakokous,Comedy,2015.0,3672640,327476.0,21.0,1.74,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5004771931081802
133419,Pitch Perfect 2,Comedy,2015.0,2848292,254470.0,1413.0,3.27,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9240824830677594
133421,The Gospel According to Philip K. Dick,Documentary,2001.0,273244,59839.0,2.0,2.25,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.059801915758079
133423,Le viager,Thriller,1972.0,69460,62363.0,4.0,3.38,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.9681018496668257
133425,Los corsarios,Action|Adventure|Comedy,1971.0,66228,132972.0,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133427,Long Lasting Days,(no genres listed),1973.0,216371,105223.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133429,Get Mean,Western,1976.0,74570,121927.0,4.0,2.62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.340755285807285
133431,Carambola's Philosophy: In the Right Pocket,Comedy|Western,1975.0,71277,12534.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
133433,Carambola,(no genres listed),1974.0,69844,157696.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133435,La Compagna di Viaggio,Comedy,1980.0,80555,5082.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133437,Class Enemy,Drama,2013.0,3187076,223895.0,16.0,3.94,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4175029053467787
133439,Farmland,Documentary,2014.0,3631430,264471.0,7.0,3.21,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.765284752603975
133441,Tricked: The Documentary,Documentary,2013.0,2246924,241553.0,8.0,3.38,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8853681409398924
133443,Mutant World,Sci-Fi,2014.0,3626436,290370.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9051405025424428
133445,The Tartars,Action|Adventure|Drama,1961.0,56558,207790.0,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
133447,Duel of Champions,Adventure,1961.0,55264,172747.0,2.0,2.25,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1162190592843824
133453,In the shadow of the eagles,Adventure,1966.0,60090,270673.0,1.0,2.5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4786550671467595
133455,Crazy Westerners,Western,1967.0,62205,46568.0,2.0,2.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3122690572979567
133457,"Django, Prepare a Coffin",Action|Western,1968.0,62151,46443.0,13.0,3.31,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8752727992028846
133461,Massacre in the Black Forest,Action|Adventure|Drama|War,1977.0,144962,186909.0,1.0,3.0,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.821634642094572
133463,Forgotten Pistolero,Western,1969.0,65104,61738.0,5.0,3.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7564855777219983
133465,"Geometra Prinetti, selvaggiamente Osvaldo",Comedy,1976.0,203103,327468.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133467,Warbus,Action|War,1986.0,901517,110367.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
133469,Ten Zan - Ultimate Mission,Action,1988.0,254814,241562.0,1.0,2.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7129267572292102
133471,Just A Damned Soldier,Action,1988.0,90292,241557.0,1.0,2.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.982811971744342
133473,The Prince and the Pauper,(no genres listed),2000.0,282100,44488.0,4.0,2.75,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385820166617777
133477,Che casino... con Pierino!,Comedy,1982.0,204197,328203.0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133479,Escape from Galaxy 3,Sci-Fi,1981.0,175663,101652.0,3.0,1.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.36318991061633
133481,Yellow Emmanuelle,Drama,1977.0,74914,254493.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
133483,Supermen Against the Orient,(no genres listed),1973.0,167840,187447.0,1.0,2.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7598664372545223
133485,Return of Shanghai Joe,Action|Western,1975.0,72084,157729.0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
133489,Human Cobras,Crime|Thriller,1971.0,66923,97987.0,1.0,1.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2296679537521142
133493,Three Supermen in the Jungle,(no genres listed),1970.0,66908,107193.0,1.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8182368765968173
133497,Goldface il fantastico Superman,Adventure|Crime,1967.0,64375,107181.0,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
133499,The Ten Million Dollar Grab,Crime|Thriller,1967.0,209390,284530.0,1.0,4.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8566204498746712
133501,I guappi non si toccano,(no genres listed),1979.0,79248,218772.0,1.0,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454712262312027
133503,September Vacation,Drama,1979.0,142745,72949.0,1.0,4.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.587912944835016
133505,Everything for Sale,Drama,1969.0,65226,94527.0,5.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.6264259930039326
133507,Echo Planet,Animation,2012.0,2318440,136368.0,1.0,3.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4547268861879643
133509,Love Hotel,(no genres listed),2014.0,3526160,266621.0,6.0,3.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.047450128698222
133511,"I Will, I Will...For Now",Comedy,1976.0,74659,185713.0,1.0,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.803582600839424
133515,How to Commit Marriage,Comedy,1969.0,64449,108353.0,3.0,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695501610206199
133517,The Trap,Crime,1959.0,53374,70324.0,3.0,3.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.690523735232032
133519,That Certain Feeling,(no genres listed),1956.0,49841,183049.0,1.0,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.144618219817065
